accepted_count,coverage,accepted_accuracy,risk,confidence
264,0.38653001464128844,0.5833333333333334,0.41666666666666663,0.8842215538024902
265,0.38799414348462663,0.5849056603773585,0.41509433962264153,0.884172797203064
266,0.38945827232796487,0.5827067669172933,0.4172932330827067,0.8831599950790405
267,0.39092240117130306,0.5805243445692884,0.41947565543071164,0.8824217319488525
268,0.3923865300146413,0.5783582089552238,0.42164179104477617,0.881994366645813
269,0.3938506588579795,0.5799256505576208,0.4200743494423792,0.8811855316162109
270,0.3953147877013177,0.5814814814814815,0.4185185185185185,0.8807553648948669
271,0.3967789165446559,0.5830258302583026,0.41697416974169743,0.8806217312812805
272,0.39824304538799415,0.5808823529411765,0.4191176470588235,0.8798395991325378
273,0.39970717423133234,0.5787545787545788,0.4212454212454212,0.8789979815483093
274,0.4011713030746706,0.5802919708029197,0.4197080291970803,0.8786572217941284
275,0.40263543191800877,0.5781818181818181,0.42181818181818187,0.8783718347549438
276,0.404099560761347,0.5797101449275363,0.42028985507246375,0.8782692551612854
277,0.4055636896046852,0.5812274368231047,0.41877256317689526,0.8777070641517639
278,0.40702781844802344,0.579136690647482,0.42086330935251803,0.8769407272338867
279,0.4084919472913616,0.5770609318996416,0.4229390681003584,0.876136302947998
280,0.40995607613469986,0.5785714285714286,0.4214285714285714,0.875625491142273
281,0.41142020497803805,0.5765124555160143,0.42348754448398573,0.8749527931213379
282,0.4128843338213763,0.574468085106383,0.42553191489361697,0.8748756051063538
283,0.4143484626647145,0.5759717314487632,0.42402826855123676,0.8748106360435486
284,0.4158125915080527,0.573943661971831,0.426056338028169,0.8741475343704224
285,0.4172767203513909,0.5719298245614035,0.4280701754385965,0.8735054135322571
286,0.41874084919472915,0.5734265734265734,0.42657342657342656,0.8730643391609192
287,0.42020497803806733,0.5749128919860628,0.42508710801393723,0.8730238676071167
288,0.4216691068814056,0.5729166666666666,0.42708333333333337,0.8726052045822144
289,0.42313323572474376,0.5709342560553633,0.4290657439446367,0.8711698055267334
290,0.424597364568082,0.5689655172413793,0.43103448275862066,0.8706313371658325
291,0.4260614934114202,0.5670103092783505,0.4329896907216495,0.8696932792663574
292,0.42752562225475843,0.565068493150685,0.43493150684931503,0.867876410484314
293,0.4289897510980966,0.5631399317406144,0.4368600682593856,0.8670300245285034
294,0.43045387994143486,0.5612244897959183,0.4387755102040817,0.8666942715644836
295,0.43191800878477304,0.559322033898305,0.44067796610169496,0.8655942678451538
296,0.4333821376281113,0.5574324324324325,0.44256756756756754,0.8650704622268677
297,0.43484626647144947,0.5555555555555556,0.4444444444444444,0.8623127937316895
298,0.4363103953147877,0.5570469798657718,0.4429530201342282,0.8609947562217712
299,0.4377745241581259,0.5551839464882943,0.4448160535117057,0.8603391647338867
300,0.43923865300146414,0.5533333333333333,0.44666666666666666,0.8593693971633911
301,0.4407027818448023,0.5548172757475083,0.4451827242524917,0.8587517142295837
302,0.44216691068814057,0.5529801324503312,0.4470198675496688,0.8576522469520569
303,0.44363103953147875,0.5511551155115512,0.44884488448844884,0.8571562170982361
304,0.445095168374817,0.5493421052631579,0.45065789473684215,0.8569191098213196
305,0.4465592972181552,0.5475409836065573,0.45245901639344266,0.8563858866691589
306,0.4480234260614934,0.5490196078431373,0.4509803921568627,0.8562909364700317
